GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.launch,MoneyWiseApp,37,0,0,0,7,0,6,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXSecurityAnalysisSelect,392,0,30,0,99,0,35,0,20,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXTransCategoryAnalysisSelect,286,0,22,0,71,0,27,0,16,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXDepositAnalysisSelect.MoneyWiseDepositState,135,0,10,0,40,0,17,0,12,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXTransCategoryAnalysisSelect.MoneyWiseEventState,91,0,6,0,27,0,12,0,9,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXAnalysisSelect,1486,0,76,0,338,0,99,0,61,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXAnalysisSelect.MoneyWiseAnalysisState,251,0,20,0,68,0,26,0,16,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXReportSelect,474,0,26,0,115,0,41,0,28,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXTransTagSelect,254,0,20,0,64,0,26,0,16,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXSecurityAnalysisSelect.MoneyWiseSecurityState,144,0,12,0,41,0,18,0,12,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXTaxBasisAnalysisSelect.MoneyWiseTaxBasisState,169,0,14,0,41,0,17,0,10,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXTransTagSelect.MoneyWiseTagState,91,0,6,0,27,0,12,0,9,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXAnalysisSelect.MoneyWiseXStatementSelect,15,0,0,0,6,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXReportSelect.MoneyWiseReportState,190,0,26,0,53,0,26,0,13,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXPayeeAnalysisSelect.MoneyWisePayeeState,91,0,6,0,27,0,12,0,9,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXPayeeAnalysisSelect,252,0,20,0,63,0,26,0,16,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXLoanAnalysisSelect,423,0,34,0,107,0,37,0,20,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXPortfolioAnalysisSelect,253,0,20,0,64,0,26,0,16,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXCashAnalysisSelect.MoneyWiseCashState,135,0,10,0,40,0,17,0,12,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXDepositAnalysisSelect,416,0,32,0,104,0,36,0,20,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXAllSelect,41,0,2,0,14,0,9,0,8,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXLoanAnalysisSelect.MoneyWiseLoanState,135,0,10,0,40,0,17,0,12,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXPortfolioAnalysisSelect.MoneyWisePortfolioState,91,0,6,0,27,0,12,0,9,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXTaxBasisAnalysisSelect,368,0,28,0,93,0,34,0,20,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.controls,MoneyWiseUIXCashAnalysisSelect,421,0,32,0,106,0,37,0,21,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui,MoneyWiseUIResource,637,0,2,0,97,0,7,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui,MoneyWiseUIGoToId,39,0,0,0,7,0,1,0,1,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui,MoneyWiseUIAnalysisColumnSet,82,0,10,0,21,0,12,0,4,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui,MoneyWiseIcon,348,0,0,0,73,0,8,0,8,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.reports,MoneyWiseXReportTaxationBasis,252,0,14,0,63,0,13,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.reports,MoneyWiseXReportIncomeExpense,274,0,12,0,65,0,12,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.reports,MoneyWiseXReportBalanceSheet,1489,0,88,0,339,0,57,0,13,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.reports,MoneyWiseXReportCapitalGains,1212,0,63,0,293,0,71,0,37,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.reports,MoneyWiseXReportMarketGrowth,329,0,10,0,74,0,11,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.reports,MoneyWiseXReportType,118,0,17,0,33,0,19,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.reports,MoneyWiseXReportNetWorth,1262,0,118,0,313,0,72,0,13,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.reports,MoneyWiseXReportPortfolioView,453,0,12,0,100,0,14,0,8,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.reports,MoneyWiseXReportBuilder,114,0,17,0,25,0,15,0,2,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.reports,MoneyWiseXReportResource,186,0,2,0,32,0,6,0,5,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.reports,MoneyWiseXReportCashFlow,169,0,4,0,39,0,7,0,5,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.reports,MoneyWiseXReportConstants,13,0,0,0,4,0,1,0,1,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.reports,MoneyWiseXReportAssetGains,265,0,8,0,62,0,10,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.reports,MoneyWiseXReportStyleSheet,26,0,0,0,7,0,4,0,4,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.reports,MoneyWiseXReportTaxCalculation,237,0,4,0,55,0,8,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.views,MoneyWiseSpotSecurityPrice,107,0,12,0,40,0,20,0,14,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.views,MoneyWiseView,81,147,4,2,21,41,12,6,9,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.views,MoneyWiseYQLDownloader,158,0,20,0,50,0,12,0,2,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.views,MoneyWiseViewResource,147,0,2,0,27,0,7,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.views,MoneyWiseMaps,69,185,2,0,16,43,9,3,8,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.views,MoneyWiseSpotExchangeRate,100,0,12,0,35,0,16,0,10,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.views,MoneyWiseSpotSecurityPrice.MoneyWiseSpotSecurityList,231,0,18,0,67,0,24,0,15,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.views,MoneyWiseSpotExchangeRate.MoneyWiseSpotExchangeList,218,0,18,0,63,0,24,0,15,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.views,MoneyWiseAnalysisFilter.MoneyWiseAnalysisAccountFilter,42,0,0,0,8,0,6,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.views,MoneyWiseTransactionFilters,326,0,36,0,97,0,29,0,11,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.views,MoneyWiseAnalysisFilter.MoneyWiseAnalysisCashFilter,27,0,5,0,9,0,6,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.views,MoneyWiseAnalysisFilter.MoneyWiseAnalysisAllFilter,37,0,2,0,13,0,12,0,11,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.views,MoneyWiseAnalysisFilter.MoneyWiseAnalysisPayeeFilter,44,0,0,0,9,0,7,0,7,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.views,MoneyWiseAnalysisView,170,0,8,0,46,0,16,0,12,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.views,MoneyWiseAnalysisFilter.MoneyWiseAnalysisTaxBasisFilter,39,0,0,0,9,0,7,0,7,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.views,MoneyWiseAnalysisFilter.MoneyWiseAnalysisDepositFilter,33,0,6,0,10,0,7,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.views,MoneyWiseAnalysisFilter.MoneyWiseAnalysisPortfolioCashFilter,73,0,6,0,18,0,13,0,9,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.views,MoneyWiseAnalysisFilter.MoneyWiseAnalysisTagFilter,36,0,4,0,11,0,10,0,8,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.views,MoneyWiseAnalysisFilter.MoneyWiseAnalysisTransCategoryFilter,51,0,2,0,12,0,8,0,7,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.views,MoneyWiseAnalysisFilter,167,0,26,0,51,0,31,0,18,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.views,MoneyWiseAnalysisView.MoneyWiseTransactionView,148,0,4,0,38,0,4,0,2,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.views,MoneyWiseAnalysisFilter.MoneyWiseAnalysisLoanFilter,32,0,6,0,10,0,7,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.views,MoneyWiseAnalysisFilter.MoneyWiseAnalysisSecurityFilter,65,0,5,0,15,0,11,0,8,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFLine.MoneyWiseQIFPriceLine,74,0,8,0,19,0,10,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFEventCategory.MoneyWiseQIFCategoryLine,138,0,22,0,38,0,19,0,8,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFAccount,289,0,16,0,77,0,21,0,10,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFAccount.MoneyWiseQIFAccountLimitLine,9,0,0,0,4,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPortfolioEvent.MoneyWiseQIFPortfolioQuantityLine,6,0,0,0,3,0,2,0,2,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFEventCategory.MoneyWiseQIFCategoryNameLine,9,0,0,0,4,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPortfolioEvent.MoneyWiseQIFPortfolioSecurityLine,6,0,0,0,3,0,2,0,2,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFEvent.MoneyWiseQIFEventClearedLine,6,0,0,0,3,0,2,0,2,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPayee,55,0,6,0,18,0,10,0,7,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFSplitEvent.MoneyWiseQIFEventSplitCategoryLine,11,0,0,0,5,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFAccount.MoneyWiseQIFAccountNameLine,9,0,0,0,4,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFParser,244,0,29,0,77,0,28,0,11,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFParentCategory,118,0,10,0,33,0,17,0,12,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFLine.MoneyWiseQIFUnitsLine,69,0,8,0,18,0,10,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPortfolioEvent.MoneyWiseQIFPortfolioPayeeLine,6,0,0,0,3,0,2,0,2,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFAccount.MoneyWiseQIFXferAccountLine,146,0,22,0,40,0,19,0,8,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPortfolioEvent.MoneyWiseQIFPortfolioXferAmountLine,9,0,0,0,4,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFSplitEvent.MoneyWiseQIFEventSplitAccountLine,11,0,0,0,5,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFFile,829,0,52,0,205,0,77,0,51,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPortfolioEvent.MoneyWiseQIFPortfolioActionLine,18,0,0,0,7,0,4,0,4,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFSecurity.MoneyWiseQIFSecurityNameLine,9,0,0,0,4,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFEvent.MoneyWiseQIFEventPayeeDescLine,6,0,0,0,3,0,2,0,2,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFEvent.MoneyWiseQIFEventCategoryLine,11,0,0,0,5,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFClass.MoneyWiseQIFClassNameLine,9,0,0,0,4,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFSplitEvent,108,0,0,0,34,0,12,0,12,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFEventCategory.MoneyWiseQIFCategoryExpenseLine,10,0,0,0,5,0,4,0,4,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFSplitEvent.MoneyWiseQIFEventSplitAmountLine,9,0,0,0,4,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFLine.MoneyWiseQIFRateLine,69,0,8,0,18,0,10,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFSplitEvent.MoneyWiseQIFEventSplitPercentLine,9,0,0,0,4,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFClass,113,0,9,0,32,0,11,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPortfolioEvent.MoneyWiseQIFPortfolioCategoryLine,11,0,0,0,5,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFWriter,404,0,20,0,121,0,18,0,8,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFAccountEvents,113,0,8,0,31,0,15,0,11,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPrice,290,0,22,0,68,0,22,0,11,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFEvent.MoneyWiseQIFEventPayeeLine,6,0,0,0,3,0,2,0,2,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFLine.MoneyWiseQIFClearedLine,15,0,2,0,6,0,4,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFEvent,682,0,62,0,184,0,59,0,23,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFEvent.MoneyWiseQIFEventReferenceLine,9,0,0,0,4,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFEvent.MoneyWiseQIFEventAmountLine,9,0,0,0,4,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFLine,46,0,6,0,14,0,7,0,4,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFEventRecord,10,0,0,0,3,0,2,0,2,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPortfolioEvent.MoneyWiseQIFPortfolioDateLine,6,0,0,0,3,0,2,0,2,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFLine.MoneyWiseQIFRatioLine,69,0,8,0,18,0,10,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPortfolioEvent.MoneyWiseQIFPortfolioAmountLine,9,0,0,0,4,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPortfolioEvent.MoneyWiseQIFPortfolioAccountLine,11,0,0,0,5,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFClass.MoneyWiseQIFClassDescLine,9,0,0,0,4,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFAccount.MoneyWiseQIFAccountTypeLine,50,0,4,0,15,0,7,0,5,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFRecord,242,0,26,0,61,0,28,0,15,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFStreamWriter,37,0,0,0,12,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFLine.MoneyWiseQIFMoneyLine,74,0,8,0,19,0,10,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFLine.MoneyWiseQIFFlagLine,66,0,10,0,16,0,10,0,5,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFLine.MoneyWiseQIFStringLine,66,0,8,0,18,0,10,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPortfolioEvent,446,0,29,0,119,0,40,0,20,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFParser.MoneyWiseQIFSection,78,0,4,0,14,0,5,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFSecurity.MoneyWiseQIFSecurityTypeLine,50,0,4,0,17,0,7,0,5,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPayee.MoneyWiseQIFPayeeLine,68,0,8,0,18,0,10,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFSplitEvent.MoneyWiseQIFEventSplitCommentLine,9,0,0,0,4,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFSecurityPrices,127,0,10,0,33,0,16,0,11,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFAccount.MoneyWiseQIFAccountDescLine,9,0,0,0,4,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFEvent.MoneyWiseQIFEventCommentLine,9,0,0,0,4,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPortfolioEvent.MoneyWiseQIFPortfolioClearedLine,6,0,0,0,3,0,2,0,2,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPortfolioEvent.MoneyWiseQIFPortfolioCommissionLine,9,0,0,0,4,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPortfolioBuilder,2576,0,154,0,661,0,111,0,30,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFSecurity.MoneyWiseQIFSecurityLine,68,0,8,0,18,0,10,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFSecurity,178,0,8,0,49,0,13,0,8,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFSecurity.MoneyWiseQIFSecuritySymbolLine,9,0,0,0,4,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFEventCategory.MoneyWiseQIFCategoryTaxLine,10,0,0,0,5,0,4,0,4,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFEventCategory.MoneyWiseQIFCategoryDescLine,9,0,0,0,4,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPortfolioEvent.MoneyWiseQIFPortfolioSplitRatioLine,6,0,0,0,3,0,2,0,2,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPortfolioEvent.MoneyWiseQIFPortfolioPayeeDescLine,6,0,0,0,3,0,2,0,2,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFEvent.MoneyWiseQIFEventAccountLine,11,0,0,0,5,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPortfolioEvent.MoneyWiseQIFPortfolioCategoryAccountLine,13,0,0,0,5,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFPortfolioEvent.MoneyWiseQIFPortfolioCommentLine,9,0,0,0,4,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFEventCategory.MoneyWiseQIFCategoryAccountLine,172,0,24,0,45,0,20,0,8,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.quicken.file,MoneyWiseQIFBuilder,1563,0,105,0,365,0,78,0,24,0
