GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.reports,MoneyWiseReportNetWorth,1267,0,118,0,313,0,72,0,13,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.reports,MoneyWiseReportAssetGains,265,0,8,0,62,0,10,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.reports,MoneyWiseReportTaxationBasis,252,0,14,0,63,0,13,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.reports,MoneyWiseReportResource,186,0,2,0,32,0,6,0,5,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.reports,MoneyWiseReportCapitalGains,1213,0,63,0,291,0,71,0,37,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.reports,MoneyWiseReportBalanceSheet,1494,0,88,0,339,0,57,0,13,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.reports,MoneyWiseReportCashFlow,169,0,4,0,39,0,7,0,5,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.reports,MoneyWiseReportBuilder,114,0,17,0,25,0,15,0,2,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.reports,MoneyWiseReportType,118,0,17,0,33,0,19,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.reports,MoneyWiseReportConstants,13,0,0,0,4,0,1,0,1,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveSecurityPrice,162,0,12,0,44,0,9,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveRegion,94,0,2,0,28,0,4,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveTransInfoType,80,0,2,0,24,0,4,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveAccount,1105,0,66,0,316,0,46,0,13,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveDepositRate,146,0,8,0,44,0,8,0,4,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchivePayeeType,80,0,2,0,24,0,4,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveTransTag,94,0,2,0,28,0,4,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveYear,44,0,2,0,13,0,4,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveTaxBasis,80,0,2,0,24,0,4,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveTransCategoryType,80,0,2,0,24,0,4,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveCache.MoneyWiseSecurityHoldingDef,15,0,0,0,6,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveSecurityType,80,0,2,0,24,0,4,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveLoanCategoryType,80,0,2,0,24,0,4,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveAccountCategory,232,0,14,0,66,0,11,0,4,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveTransCategory,128,0,4,0,37,0,4,0,2,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveCashCategoryType,80,0,2,0,24,0,4,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveDepositCategoryType,80,0,2,0,24,0,4,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveCurrency,82,0,2,0,25,0,4,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveTransaction,590,0,68,0,166,0,39,0,5,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchivePortfolioType,80,0,2,0,24,0,4,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveExchangeRate,161,0,10,0,45,0,8,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveAccountInfoType,80,0,2,0,24,0,4,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveLoader,339,0,4,0,63,0,8,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.archive,MoneyWiseArchiveCache,719,0,88,0,170,0,69,0,24,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.threads,MoneyWiseThreadId,29,0,0,0,7,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.threads,MoneyWiseThreadWriteQIF,148,0,4,0,36,0,6,0,4,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.threads,MoneyWiseThreadResource,46,0,2,0,12,0,6,0,5,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.threads,MoneyWiseThreadLoadArchive,90,0,2,0,26,0,5,0,4,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.help,MoneyWiseHelp,43,0,0,0,10,0,1,0,1,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.help,MoneyWiseHelpStyleSheet,26,0,0,0,7,0,4,0,4,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.help,MoneyWiseHelpPage,47,0,0,0,10,0,4,0,4,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKTaxConfig,392,0,2,0,88,0,24,0,23,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKCapitalScheme.MoneyWiseUKCapitalAsIncomeScheme,2,7,0,0,1,3,1,2,1,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKIncomeScheme,197,19,26,0,50,8,24,3,11,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKCapitalScheme.MoneyWiseUKCapitalResidentialScheme,20,21,2,0,5,6,4,2,3,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKInterestScheme.MoneyWiseUKInterestAsIncomeScheme,6,7,0,0,2,3,2,2,2,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKSavingsAllowance,113,35,12,0,31,10,14,2,8,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKTaxBands,65,49,8,0,19,16,11,5,7,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKAllowanceFactory,0,635,0,0,0,89,0,2,0,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKBasicAllowance,83,39,6,0,25,12,14,2,11,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKChargeableGainsScheme,0,4,0,0,0,2,0,1,0,1
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKTaxBandsFactory,0,1762,0,0,0,192,0,3,0,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKRoomRentalScheme,50,7,4,0,13,3,5,2,3,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKTaxYear,105,83,0,2,25,20,9,5,9,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKCapitalScheme.MoneyWiseUKCapitalSplitRateScheme,39,16,0,0,8,6,3,2,3,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKCapitalScheme,48,7,4,0,12,4,4,2,2,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKInterestScheme.MoneyWiseUKInterestLoBaseRateScheme,2,8,0,0,1,3,1,2,1,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKTaxYearCache,20,195,2,0,6,61,5,4,4,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKAdditionalAllowance,42,21,4,0,12,6,6,2,4,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKTaxYearFactory,0,471,0,0,0,47,0,1,0,1
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKTaxAnalysis.MoneyWiseUKTaxPreferenceKey,29,0,0,0,8,0,4,0,4,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKInterestScheme.MoneyWiseUKInterestBaseRateScheme,8,15,0,0,3,6,3,2,3,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKChargeableGainsScheme.MoneyWiseUKSlicedTaxDueBucket,208,0,6,0,48,0,16,0,13,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKDividendScheme.MoneyWiseUKDividendAdditionalRateScheme,5,25,0,0,2,8,2,3,2,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKDividendScheme.MoneyWiseUKDividendHigherRateScheme,5,24,0,0,2,8,2,3,2,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKTaxAnalysis,241,0,12,0,61,0,21,0,15,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKDividendScheme,165,12,18,0,43,6,15,3,6,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKSchemeFactory,0,170,0,0,0,30,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKCapitalScheme.MoneyWiseUKCapitalFlatRateScheme,20,15,0,0,5,6,3,2,3,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKInterestScheme,141,7,12,0,37,4,10,2,4,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKAgeAllowance,96,82,16,2,29,18,14,5,6,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKDividendScheme.MoneyWiseUKDividendAsIncomeScheme,6,7,0,0,2,3,2,2,2,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKDividendScheme.MoneyWiseUKDividendBaseRateScheme,8,23,0,0,3,8,3,3,3,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKTaxAnalysis.MoneyWiseUKTaxPreferences,26,0,2,0,8,0,4,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.tax.uk,MoneyWiseUKDividendScheme.MoneyWiseUKDividendLoHigherRateScheme,2,9,0,0,1,3,1,2,1,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.dialog,MoneyWiseXTransactionDialog,1956,0,286,0,414,0,181,0,38,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUIPayeeAnalysisSelect.MoneyWisePayeeState,91,0,6,0,27,0,12,0,9,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUIReportSelect.MoneyWiseReportState,190,0,26,0,53,0,26,0,13,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUIAnalysisSelect.MoneyWiseStatementSelect,15,0,0,0,6,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUIDepositAnalysisSelect,416,0,32,0,105,0,36,0,20,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUIPortfolioAnalysisSelect.MoneyWisePortfolioState,91,0,6,0,27,0,12,0,9,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUICashAnalysisSelect.MoneyWiseCashState,135,0,10,0,40,0,17,0,12,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUILoanAnalysisSelect,423,0,34,0,108,0,37,0,20,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUITransCategoryAnalysisSelect.MoneyWiseEventState,91,0,6,0,27,0,12,0,9,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUITransTagSelect.MoneyWiseTagState,91,0,6,0,27,0,12,0,9,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUIAnalysisSelect.MoneyWiseAnalysisState,251,0,20,0,68,0,26,0,16,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUISecurityAnalysisSelect,392,0,30,0,100,0,35,0,20,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUIAllSelect,41,0,2,0,14,0,9,0,8,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUIAnalysisSelect,1516,0,78,0,348,0,101,0,62,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUITransCategoryAnalysisSelect,286,0,22,0,72,0,27,0,16,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUIReportSelect,474,0,26,0,115,0,41,0,28,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUITaxBasisAnalysisSelect,368,0,28,0,93,0,34,0,20,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUIPortfolioAnalysisSelect,253,0,20,0,65,0,26,0,16,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUITransTagSelect,254,0,20,0,65,0,26,0,16,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUITaxBasisAnalysisSelect.MoneyWiseTaxBasisState,169,0,14,0,41,0,17,0,10,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUIDepositAnalysisSelect.MoneyWiseDepositState,135,0,10,0,40,0,17,0,12,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUISecurityAnalysisSelect.MoneyWiseSecurityState,144,0,12,0,41,0,18,0,12,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUIPayeeAnalysisSelect,252,0,20,0,64,0,26,0,16,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUICashAnalysisSelect,421,0,32,0,107,0,37,0,21,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.controls,MoneyWiseUILoanAnalysisSelect.MoneyWiseLoanState,135,0,10,0,40,0,17,0,12,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.data.analysis.values,MoneyWiseAnalysisTaxBasisValues,74,36,6,0,16,8,7,3,4,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.data.analysis.values,MoneyWiseAnalysisSecurityValues,128,45,10,0,30,8,13,1,8,1
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.data.analysis.values,MoneyWiseAnalysisTransAttr,8,42,2,4,3,11,4,5,2,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.data.analysis.values,MoneyWiseAnalysisPayeeValues,65,50,4,0,15,13,6,4,4,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.data.analysis.values,MoneyWiseAnalysisCategoryValues,65,50,4,0,15,13,6,4,4,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.data.analysis.values,MoneyWiseAnalysisCreditCardValues,64,0,2,0,18,0,8,0,7,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.data.analysis.values,MoneyWiseAnalysisValuesResource,3,324,0,2,1,54,1,7,1,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.data.analysis.values,MoneyWiseAnalysisAccountAttr,22,106,7,13,9,27,7,14,2,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.data.analysis.values,MoneyWiseAnalysisTaxBasisAttr,8,42,2,4,3,11,4,5,2,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.data.analysis.values,MoneyWiseAnalysisPayeeAttr,8,42,2,4,3,11,4,5,2,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.data.analysis.values,MoneyWiseAnalysisSecurityAttr,24,242,9,29,10,61,9,30,2,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.data.analysis.values,MoneyWiseAnalysisAccountValues,71,22,8,0,17,6,9,3,5,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.dialog,MoneyWiseUITransCategoryDialog,387,0,54,0,97,0,36,0,9,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.dialog,MoneyWiseUIAssetDialog,66,0,0,0,12,0,11,0,11,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.dialog,MoneyWiseUISecurityPriceTable,312,0,24,0,78,0,29,0,17,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.dialog,MoneyWiseUIDepositDialog,881,0,122,0,198,0,81,0,20,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.dialog,MoneyWiseUILoanCategoryDialog,380,0,54,0,94,0,36,0,9,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.dialog,MoneyWiseUICashCategoryDialog,380,0,54,0,94,0,36,0,9,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.dialog,MoneyWiseUIDepositRateTable,350,0,36,0,88,0,36,0,18,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.dialog,MoneyWiseUITagDialog,122,0,10,0,30,0,10,0,5,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.dialog,MoneyWiseUIDepositCategoryDialog,380,0,54,0,94,0,36,0,9,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.dialog,MoneyWiseUISecurityDialog,1008,0,150,0,234,0,101,0,26,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.dialog,MoneyWiseUIRegionDialog,122,0,10,0,30,0,10,0,5,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.dialog,MoneyWiseUICashDialog,794,0,114,0,184,0,75,0,18,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.dialog,MoneyWiseUITransCategoryDialog.CategoryType,112,0,20,0,34,0,17,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.dialog,MoneyWiseUILoanDialog,791,0,116,0,177,0,74,0,16,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.dialog,MoneyWiseUIPayeeDialog,679,0,102,0,148,0,63,0,12,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.dialog,MoneyWiseUIPortfolioDialog,846,0,122,0,189,0,77,0,16,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.exc,MoneyWiseLogicException,9,0,0,0,4,0,2,0,2,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.exc,MoneyWiseIOException,5,0,0,0,2,0,1,0,1,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.exc,MoneyWiseCancelException,4,0,0,0,2,0,1,0,1,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.exc,MoneyWiseDataException,15,5,0,0,6,2,3,1,3,1
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.data.analysis.buckets,MoneyWiseXAnalysisTransTagBucket,146,0,12,0,44,0,23,0,17,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.data.analysis.buckets,MoneyWiseXAnalysis,328,437,7,7,59,101,17,23,13,20
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.data.analysis.buckets,MoneyWiseXAnalysisLoanBucket,46,38,0,0,14,10,5,4,5,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.data.analysis.buckets,MoneyWiseXAnalysisCashCategoryBucket.MoneyWiseXAnalysisCashCategoryBucketList,33,205,4,12,11,61,7,15,4,10
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.data.analysis.buckets,MoneyWiseXAnalysisCashCategoryBucket,12,42,2,0,4,13,3,7,2,7
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.data.analysis.buckets,MoneyWiseXAnalysisLoanCategoryBucket.MoneyWiseXAnalysisLoanCategoryBucketList,36,202,6,10,12,60,9,13,4,10
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.data.analysis.buckets,MoneyWiseXAnalysisTransCategoryBucket.MoneyWiseXAnalysisTransCategoryBucketList,138,217,17,15,40,60,18,16,7,11
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.data.analysis.buckets,MoneyWiseXAnalysisTransCategoryBucket,134,243,7,11,35,70,20,23,14,20
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.data.analysis.buckets,MoneyWiseXAnalysisSecurityBucket.MoneyWiseXAnalysisSecurityBucketList,90,93,15,7,26,29,13,10,5,7
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.data.analysis.buckets,MoneyWiseXAnalysisBucketResource,0,378,0,2,0,60,0,7,0,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.data.analysis.buckets,MoneyWiseXAnalysisTaxBasisBucket.MoneyWiseXAnalysisTaxBasisBucketList,180,136,20,8,47,37,20,13,10,9
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.data.analysis.buckets,MoneyWiseXAnalysisTaxBasisBaseBucket,159,259,5,15,42,63,22,24,18,18
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.data.analysis.buckets,MoneyWiseXAnalysisInterfaces,3,0,0,0,1,0,1,0,1,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.data.analysis.buckets,MoneyWiseXAnalysisDepositBucket,39,28,0,0,14,9,4,4,4,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.data.analysis.buckets,MoneyWiseXAnalysisCashBucket,31,26,0,0,10,8,4,4,4,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.data.analysis.buckets,MoneyWiseXAnalysisLoanCategoryBucket,12,42,2,0,4,13,3,7,2,7
